group_name,dataset_group,num_promoters,num_comparisons,similarity_score,correlation_score,similarity_category,correlation_category,size_adjustment_factor,comparison_weight,std_adjustment_factor,correlation_adjustment_factor,similarity_std,mean_proximal_similarity,mean_distal_similarity,correlation_std,mean_proximal_correlation,mean_distal_correlation,num_tfbs_types_found,status,error_msg
RANDOM_MGC_9480,Random,4,6,54.91,59.26,High Similarity,High Correlation,0.96,0.95,1.0,1.0,2.59,0.586,0.464,11.6,0.549,0.695,27.0,success,
RANDOM_MGC_9483,Random,3,3,63.96,53.08,High Similarity,High Correlation,0.92,0.85,1.0,0.95,5.03,0.622,0.681,16.08,0.445,0.731,22.0,success,
RANDOM_MGC_9485,Random,3,3,46.52,82.81,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.05,0.419,0.573,6.8,0.87,0.731,27.0,success,
RANDOM_MGC_9484,Random,3,3,58.18,55.69,High Similarity,High Correlation,0.92,0.85,1.0,1.0,7.73,0.602,0.535,14.13,0.519,0.645,22.0,success,
RANDOM_MGC_9486,Random,3,3,53.22,82.88,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,4.16,0.518,0.566,11.65,0.771,0.963,24.0,success,
RANDOM_MGC_9487,Random,3,3,68.44,78.58,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,11.62,0.725,0.589,2.88,0.939,0.427,25.0,success,
RANDOM_MGC_9488,Random,3,3,48.83,71.58,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,10.39,0.458,0.558,10.49,0.638,0.898,25.0,success,
RANDOM_MGC_9490,Random,3,3,45.65,74.25,Moderate Similarity,Very High Correlation,0.92,0.85,0.95,1.0,16.89,0.457,0.456,4.02,0.689,0.868,22.0,success,
RANDOM_MGC_9489,Random,3,3,60.94,83.36,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.83,0.593,0.648,6.01,0.922,0.628,24.0,success,
RANDOM_MGC_9491,Random,3,3,55.77,62.81,High Similarity,High Correlation,0.92,0.85,1.0,1.0,13.29,0.57,0.53,8.46,0.728,0.394,23.0,success,
RANDOM_MGC_9492,Random,3,3,38.06,90.75,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.55,0.345,0.463,2.9,0.907,0.91,25.0,success,
RANDOM_MGC_9494,Random,3,3,50.71,62.53,High Similarity,High Correlation,0.92,0.85,1.0,1.0,7.96,0.483,0.562,2.95,0.685,0.487,19.0,success,
RANDOM_MGC_9493,Random,4,6,50.68,54.75,High Similarity,High Correlation,0.96,0.95,1.0,0.9,9.99,0.475,0.58,33.5,0.501,0.656,29.0,success,
RANDOM_MGC_9496,Random,3,3,41.95,46.37,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,10.29,0.315,0.662,24.51,0.439,0.52,21.0,success,
RANDOM_MGC_9497,Random,3,3,51.92,89.14,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.68,0.511,0.538,2.03,0.913,0.842,22.0,success,
RANDOM_MGC_9498,Random,3,3,50.03,62.38,High Similarity,High Correlation,0.92,0.85,1.0,1.0,1.91,0.467,0.579,9.67,0.704,0.436,26.0,success,
RANDOM_MGC_9499,Random,3,3,44.33,77.34,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.13,0.411,0.519,3.19,0.739,0.852,20.0,success,
RANDOM_MGC_9495,Random,5,10,48.81,84.03,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,9.44,0.454,0.567,8.18,0.849,0.819,22.0,success,
RANDOM_MGC_9500,Random,3,3,58.45,93.25,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,4.8,0.602,0.544,1.8,0.958,0.873,27.0,success,
RANDOM_MGC_9501,Random,3,3,58.87,91.0,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.52,0.557,0.662,1.59,0.945,0.829,23.0,success,
RANDOM_MGC_9502,Random,3,3,47.74,63.36,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,9.23,0.49,0.448,20.03,0.635,0.63,25.0,success,
RANDOM_MGC_9505,Random,3,3,40.35,81.28,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.05,0.346,0.539,8.42,0.813,0.812,24.0,success,
RANDOM_MGC_9506,Random,3,3,43.27,60.88,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,5.98,0.459,0.371,23.98,0.68,0.443,24.0,success,
RANDOM_MGC_9504,Random,4,6,41.79,81.39,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.91,0.382,0.502,9.23,0.829,0.778,27.0,success,
RANDOM_MGC_9503,Random,5,10,45.67,70.11,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,12.64,0.427,0.527,12.81,0.633,0.859,26.0,success,
RANDOM_MGC_9507,Random,4,6,55.98,88.12,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,4.37,0.579,0.515,8.62,0.943,0.736,23.0,success,
RANDOM_MGC_9508,Random,3,3,47.75,90.36,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.54,0.487,0.455,3.41,0.9,0.912,26.0,success,
RANDOM_MGC_9509,Random,3,3,39.88,77.46,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.05,0.3,0.63,8.15,0.736,0.864,26.0,success,
RANDOM_MGC_9511,Random,3,3,45.27,81.13,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.13,0.429,0.508,7.68,0.8,0.837,23.0,success,
RANDOM_MGC_9510,Random,4,6,46.23,58.79,Moderate Similarity,High Correlation,0.96,0.95,0.95,1.0,17.27,0.472,0.439,13.27,0.523,0.74,24.0,success,
RANDOM_MGC_9513,Random,3,3,53.41,55.85,High Similarity,High Correlation,0.92,0.85,1.0,0.95,3.52,0.502,0.608,19.63,0.377,0.983,23.0,success,
RANDOM_MGC_9514,Random,3,3,50.57,58.37,High Similarity,High Correlation,0.92,0.85,1.0,0.95,5.6,0.418,0.709,19.58,0.468,0.854,21.0,success,
RANDOM_MGC_9512,Random,4,6,44.67,76.54,Moderate Similarity,Very High Correlation,0.96,0.95,0.95,0.9,17.84,0.443,0.454,22.35,0.691,0.939,23.0,success,
RANDOM_MGC_9515,Random,3,3,52.18,67.43,High Similarity,High Correlation,0.92,0.85,0.95,0.95,19.48,0.477,0.626,19.09,0.603,0.84,25.0,success,
RANDOM_MGC_9516,Random,3,3,65.23,79.8,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.73,0.663,0.627,5.33,0.756,0.897,23.0,success,
RANDOM_MGC_9517,Random,3,3,42.36,76.46,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,12.05,0.426,0.417,5.75,0.86,0.543,27.0,success,
RANDOM_MGC_9518,Random,3,3,38.74,89.31,Moderate Similarity,Very High Correlation,0.92,0.85,0.9,1.0,25.24,0.368,0.434,7.26,0.949,0.762,23.0,success,
RANDOM_MGC_9519,Random,3,3,49.76,49.05,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,0.95,4.33,0.521,0.443,15.17,0.625,0.177,25.0,success,
RANDOM_MGC_9520,Random,3,3,43.86,72.82,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,12.15,0.393,0.546,8.11,0.725,0.736,22.0,success,
RANDOM_MGC_9522,Random,3,3,49.34,72.78,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,11.76,0.484,0.514,8.37,0.852,0.439,26.0,success,
RANDOM_MGC_9523,Random,3,3,50.67,72.14,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.73,0.515,0.487,7.22,0.674,0.833,23.0,success,
RANDOM_MGC_9521,Random,4,6,48.42,87.12,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,13.29,0.491,0.469,5.59,0.858,0.901,29.0,success,
RANDOM_MGC_9525,Random,3,3,53.41,71.38,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,7.57,0.543,0.512,9.2,0.697,0.753,24.0,success,
RANDOM_MGC_9524,Random,4,6,50.36,68.35,High Similarity,High Correlation,0.96,0.95,1.0,0.9,3.82,0.498,0.517,22.02,0.612,0.849,25.0,success,
RANDOM_MGC_9526,Random,4,6,56.0,72.58,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,4.58,0.554,0.573,9.91,0.721,0.737,24.0,success,
RANDOM_MGC_9527,Random,3,3,52.51,83.94,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,11.8,0.503,0.577,6.86,0.897,0.705,21.0,success,
RANDOM_MGC_9528,Random,3,3,48.4,70.65,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,4.68,0.437,0.593,5.39,0.635,0.874,23.0,success,
RANDOM_MGC_9530,Random,3,3,48.41,79.79,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.21,0.515,0.411,4.36,0.867,0.636,24.0,success,
RANDOM_MGC_9531,Random,3,3,52.61,71.38,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,14.1,0.484,0.625,11.2,0.712,0.718,22.0,success,
RANDOM_MGC_9532,Random,3,3,32.01,79.47,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,10.34,0.279,0.416,11.47,0.758,0.88,23.0,success,
RANDOM_MGC_9529,Random,5,10,41.74,71.31,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,0.9,10.32,0.416,0.42,23.45,0.694,0.759,27.0,success,
RANDOM_MGC_9533,Random,3,3,48.76,71.3,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,0.95,4.81,0.483,0.497,15.77,0.64,0.884,27.0,success,
RANDOM_MGC_9535,Random,3,3,42.72,75.47,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,10.97,0.426,0.43,5.68,0.671,0.95,24.0,success,
RANDOM_MGC_9536,Random,3,3,54.23,40.69,High Similarity,Moderate Correlation,0.92,0.85,1.0,0.95,7.63,0.486,0.673,19.38,0.276,0.712,25.0,success,
RANDOM_MGC_9537,Random,3,3,59.45,95.88,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,6.96,0.601,0.58,1.11,0.964,0.947,24.0,success,
RANDOM_MGC_9534,Random,5,10,41.24,86.47,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,9.67,0.387,0.473,7.49,0.887,0.814,27.0,success,
RANDOM_MGC_9538,Random,4,6,59.75,51.85,High Similarity,High Correlation,0.96,0.95,1.0,0.95,6.92,0.618,0.55,17.91,0.511,0.535,28.0,success,
RANDOM_MGC_9539,Random,4,6,43.67,40.34,Moderate Similarity,Moderate Correlation,0.96,0.95,1.0,0.9,10.86,0.444,0.419,31.14,0.376,0.468,28.0,success,
RANDOM_MGC_9541,Random,3,3,43.73,67.89,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.95,8.05,0.374,0.585,15.09,0.672,0.696,24.0,success,
RANDOM_MGC_9543,Random,3,3,47.75,64.02,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.95,8.43,0.539,0.334,15.3,0.724,0.445,25.0,success,
RANDOM_MGC_9540,Random,4,6,51.42,69.88,High Similarity,High Correlation,0.96,0.95,1.0,1.0,13.24,0.461,0.639,8.11,0.662,0.784,23.0,success,
RANDOM_MGC_9545,Random,3,3,58.54,84.92,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,7.82,0.571,0.618,4.5,0.827,0.901,23.0,success,
RANDOM_MGC_9544,Random,4,6,44.1,76.69,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,5.14,0.398,0.542,11.16,0.777,0.745,27.0,success,
RANDOM_MGC_9546,Random,3,3,47.15,66.61,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.95,9.65,0.425,0.58,18.68,0.573,0.882,24.0,success,
RANDOM_MGC_9542,Random,6,15,45.52,83.52,Moderate Similarity,Very High Correlation,0.967,1.0,1.0,1.0,14.78,0.439,0.493,11.76,0.937,0.597,26.0,success,
RANDOM_MGC_9548,Random,3,3,51.32,68.64,High Similarity,High Correlation,0.92,0.85,0.95,1.0,15.44,0.548,0.432,14.9,0.602,0.882,26.0,success,
RANDOM_MGC_9550,Random,3,3,53.25,91.23,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.43,0.512,0.58,2.32,0.919,0.897,23.0,success,
RANDOM_MGC_9549,Random,4,6,60.82,78.42,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,3.61,0.591,0.649,11.3,0.79,0.771,24.0,success,
RANDOM_MGC_9547,Random,5,10,54.85,68.1,High Similarity,High Correlation,1.0,1.0,1.0,0.9,8.75,0.601,0.427,26.17,0.605,0.857,29.0,success,
RANDOM_MGC_9551,Random,5,10,41.96,84.04,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,9.08,0.402,0.462,7.91,0.858,0.799,27.0,success,
RANDOM_MGC_9553,Random,4,6,46.92,81.06,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,14.45,0.413,0.601,8.73,0.806,0.822,24.0,success,
RANDOM_MGC_9554,Random,3,3,53.14,70.95,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.74,0.5,0.605,5.47,0.675,0.789,24.0,success,
RANDOM_MGC_9555,Random,3,3,48.51,74.87,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.86,0.436,0.599,9.86,0.708,0.844,24.0,success,
RANDOM_MGC_9556,Random,3,3,41.07,96.07,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,4.88,0.364,0.519,0.52,0.961,0.96,20.0,success,
RANDOM_MGC_9552,Random,5,10,40.78,82.03,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,7.06,0.326,0.599,7.31,0.843,0.766,29.0,success,
RANDOM_MGC_9557,Random,3,3,35.78,86.87,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.63,0.266,0.572,4.57,0.841,0.933,25.0,success,
RANDOM_MGC_9559,Random,3,3,40.64,81.7,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.37,0.296,0.663,4.28,0.765,0.937,25.0,success,
RANDOM_MGC_9558,Random,3,3,49.75,82.54,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,12.73,0.483,0.531,1.99,0.83,0.814,22.0,success,
RANDOM_MGC_9562,Random,3,3,44.25,71.46,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,3.27,0.445,0.437,7.23,0.666,0.828,24.0,success,
RANDOM_MGC_9560,Random,4,6,46.03,90.33,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,4.21,0.43,0.532,2.23,0.903,0.903,27.0,success,
RANDOM_MGC_9561,Random,4,6,43.82,49.86,Moderate Similarity,Moderate Correlation,0.96,0.95,1.0,0.95,8.19,0.406,0.512,19.08,0.453,0.606,25.0,success,
RANDOM_MGC_9563,Random,3,3,51.14,90.92,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,12.24,0.456,0.64,2.75,0.929,0.864,26.0,success,
RANDOM_MGC_9564,Random,3,3,50.98,71.95,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.14,0.535,0.451,9.54,0.781,0.577,21.0,success,
RANDOM_MGC_9567,Random,3,3,53.49,74.57,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.79,0.513,0.586,5.68,0.794,0.633,26.0,success,
RANDOM_MGC_9565,Random,4,6,51.13,58.5,High Similarity,High Correlation,0.96,0.95,1.0,0.95,9.29,0.511,0.512,19.21,0.486,0.816,25.0,success,
RANDOM_MGC_9566,Random,5,10,48.47,45.83,Moderate Similarity,Moderate Correlation,1.0,1.0,1.0,0.9,8.14,0.461,0.541,23.07,0.422,0.542,27.0,success,
RANDOM_MGC_9570,Random,3,3,31.97,54.78,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,9.85,0.267,0.443,21.65,0.487,0.689,25.0,success,
RANDOM_MGC_9569,Random,4,6,37.32,95.0,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,13.64,0.346,0.437,2.4,0.949,0.951,28.0,success,
RANDOM_MGC_9572,Random,3,3,45.9,70.47,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.46,0.411,0.571,10.23,0.736,0.631,24.0,success,
RANDOM_MGC_9571,Random,4,6,53.56,77.16,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,8.38,0.546,0.512,8.97,0.743,0.839,27.0,success,
RANDOM_MGC_9574,Random,3,3,36.86,77.1,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.51,0.306,0.515,11.85,0.837,0.616,23.0,success,
RANDOM_MGC_9573,Random,4,6,59.34,50.35,High Similarity,High Correlation,0.96,0.95,1.0,1.0,5.91,0.586,0.612,15.0,0.384,0.781,23.0,success,
RANDOM_MGC_9576,Random,4,6,40.99,71.42,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,8.67,0.395,0.445,13.25,0.659,0.842,26.0,success,
RANDOM_MGC_9575,Random,5,10,51.79,73.66,High Similarity,Very High Correlation,1.0,1.0,1.0,1.0,9.19,0.516,0.521,12.14,0.674,0.883,27.0,success,
RANDOM_MGC_9577,Random,4,6,58.49,65.15,High Similarity,High Correlation,0.96,0.95,1.0,1.0,9.47,0.619,0.505,8.65,0.622,0.721,24.0,success,
RANDOM_MGC_9568,Random,9,36,49.87,60.46,Moderate Similarity,High Correlation,0.911,1.0,1.0,0.9,10.1,0.467,0.573,23.37,0.52,0.803,28.0,success,
RANDOM_MGC_9578,Random,3,3,44.58,59.12,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,8.72,0.43,0.481,29.85,0.491,0.824,25.0,success,
RANDOM_MGC_9579,Random,3,3,51.82,36.85,High Similarity,Moderate Correlation,0.92,0.85,1.0,1.0,11.7,0.459,0.655,13.94,0.312,0.501,25.0,success,
RANDOM_MGC_9791,Random,3,3,63.51,80.1,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.51,0.608,0.698,14.4,0.76,0.897,19.0,success,
RANDOM_MGC_9793,Random,3,3,51.33,62.68,High Similarity,High Correlation,0.92,0.85,1.0,0.95,9.73,0.452,0.657,15.27,0.542,0.824,24.0,success,
RANDOM_MGC_9580,Random,4,6,42.76,50.76,Moderate Similarity,High Correlation,0.96,0.95,1.0,0.9,10.64,0.386,0.524,27.47,0.481,0.57,28.0,success,
RANDOM_MGC_9794,Random,3,3,46.24,76.53,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,0.95,10.58,0.557,0.241,17.03,0.687,0.948,19.0,success,
RANDOM_MGC_9796,Random,3,3,43.87,28.96,Moderate Similarity,Low Correlation,0.92,0.85,1.0,1.0,4.17,0.451,0.411,13.66,0.237,0.412,23.0,success,
RANDOM_MGC_9792,Random,6,15,54.21,83.62,High Similarity,Very High Correlation,0.967,1.0,1.0,1.0,11.46,0.56,0.499,6.85,0.849,0.807,26.0,success,
RANDOM_MGC_9797,Random,3,3,52.88,94.49,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,8.9,0.471,0.663,1.24,0.94,0.956,22.0,success,
RANDOM_MGC_9795,Random,5,10,51.1,86.81,High Similarity,Very High Correlation,1.0,1.0,1.0,1.0,9.68,0.503,0.53,4.97,0.833,0.951,25.0,success,
RANDOM_MGC_9798,Random,3,3,34.74,75.49,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,13.56,0.285,0.493,5.91,0.737,0.798,23.0,success,
RANDOM_MGC_9799,Random,4,6,49.76,85.89,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.36,0.482,0.535,4.33,0.823,0.944,28.0,success,
RANDOM_MGC_9800,Random,3,3,52.88,87.23,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.22,0.493,0.612,6.96,0.896,0.818,20.0,success,
RANDOM_MGC_9801,Random,3,3,38.88,81.17,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,9.18,0.381,0.406,7.52,0.897,0.613,23.0,success,
RANDOM_MGC_9803,Random,3,3,46.71,80.59,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,11.51,0.388,0.651,10.51,0.801,0.816,21.0,success,
RANDOM_MGC_9804,Random,3,3,47.22,87.17,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,6.47,0.437,0.556,3.2,0.905,0.794,23.0,success,
RANDOM_MGC_9802,Random,4,6,41.49,91.14,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,6.93,0.424,0.394,4.65,0.9,0.939,25.0,success,
RANDOM_MGC_9805,Random,3,3,58.15,75.83,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,14.11,0.648,0.427,4.87,0.769,0.734,24.0,success,
RANDOM_MGC_9806,Random,3,3,51.75,63.69,High Similarity,High Correlation,0.92,0.85,1.0,1.0,7.42,0.513,0.528,7.5,0.564,0.807,22.0,success,
RANDOM_MGC_9808,Random,3,3,68.86,85.78,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.65,0.746,0.555,4.67,0.908,0.74,19.0,success,
RANDOM_MGC_9807,Random,4,6,49.55,82.13,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.1,0.512,0.456,8.48,0.903,0.632,25.0,success,
RANDOM_MGC_9811,Random,4,6,53.63,71.67,High Similarity,Very High Correlation,0.96,0.95,1.0,0.95,10.06,0.533,0.543,18.66,0.686,0.789,23.0,success,
RANDOM_MGC_9812,Random,3,3,44.38,39.95,Moderate Similarity,Moderate Correlation,0.92,0.85,1.0,0.9,8.16,0.36,0.64,46.01,0.323,0.579,24.0,success,
RANDOM_MGC_9814,Random,2,1,51.87,41.82,High Similarity,Moderate Correlation,0.88,0.7,1.0,1.0,,0.5,0.562,,0.401,0.458,19.0,success,
RANDOM_MGC_9813,Random,3,3,45.91,80.24,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,2.98,0.454,0.471,9.77,0.784,0.846,24.0,success,
RANDOM_MGC_9810,Random,6,15,51.91,62.54,High Similarity,High Correlation,0.967,1.0,1.0,1.0,7.61,0.498,0.569,12.75,0.557,0.786,29.0,success,
RANDOM_MGC_9815,Random,4,6,49.07,65.04,Moderate Similarity,High Correlation,0.96,0.95,1.0,0.9,11.91,0.451,0.584,28.0,0.586,0.8,24.0,success,
RANDOM_MGC_9809,Random,7,21,45.38,80.37,Moderate Similarity,Very High Correlation,0.943,1.0,1.0,1.0,10.29,0.421,0.53,10.11,0.819,0.768,24.0,success,
RANDOM_MGC_9818,Random,3,3,57.66,79.77,High Similarity,Very High Correlation,0.92,0.85,0.95,1.0,16.07,0.557,0.623,2.81,0.73,0.955,26.0,success,
RANDOM_MGC_9819,Random,3,3,61.95,65.73,High Similarity,High Correlation,0.92,0.85,1.0,1.0,5.52,0.618,0.623,8.52,0.695,0.569,26.0,success,
RANDOM_MGC_9816,Random,5,10,54.3,76.83,High Similarity,Very High Correlation,1.0,1.0,1.0,0.95,9.23,0.536,0.559,18.93,0.732,0.853,24.0,success,
RANDOM_MGC_9821,Random,3,3,29.65,57.75,Low Similarity,High Correlation,0.92,0.85,0.95,1.0,16.71,0.37,0.125,13.1,0.707,0.275,20.0,success,
RANDOM_MGC_9823,Random,2,1,53.21,83.28,High Similarity,Very High Correlation,0.88,0.7,1.0,1.0,,0.526,0.545,,0.828,0.843,22.0,success,
RANDOM_MGC_9820,Random,4,6,53.24,72.28,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,13.05,0.52,0.562,12.79,0.717,0.737,24.0,success,
RANDOM_MGC_9817,Random,7,21,47.29,71.57,Moderate Similarity,Very High Correlation,0.943,1.0,1.0,0.95,10.14,0.452,0.522,18.15,0.664,0.837,30.0,success,
RANDOM_MGC_9825,Random,3,3,45.16,75.04,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,13.03,0.462,0.428,11.37,0.759,0.731,24.0,success,
RANDOM_MGC_9824,Random,5,10,46.31,93.25,Moderate Similarity,Very High Correlation,1.0,1.0,1.0,1.0,7.07,0.428,0.545,3.31,0.93,0.939,27.0,success,
RANDOM_MGC_9822,Random,6,15,47.32,51.1,Moderate Similarity,High Correlation,0.967,1.0,1.0,0.9,12.53,0.441,0.548,25.35,0.406,0.756,29.0,success,
RANDOM_MGC_9826,Random,4,6,48.63,81.25,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.03,0.424,0.632,10.5,0.813,0.812,23.0,success,
RANDOM_MGC_9827,Random,4,6,50.07,79.63,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.74,0.55,0.386,7.35,0.824,0.732,26.0,success,
RANDOM_MGC_9828,Random,4,6,45.94,84.95,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,7.23,0.41,0.573,6.85,0.895,0.743,24.0,success,
RANDOM_MGC_9833,Random,3,3,39.4,89.45,Moderate Similarity,Very High Correlation,0.92,0.85,1.0,1.0,5.6,0.283,0.653,2.59,0.966,0.727,23.0,success,
RANDOM_MGC_9832,Random,4,6,39.16,75.41,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,0.95,9.68,0.382,0.413,18.95,0.763,0.734,25.0,success,
RANDOM_MGC_9831,Random,4,6,54.88,83.45,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,6.11,0.574,0.489,8.82,0.848,0.804,25.0,success,
RANDOM_MGC_9834,Random,3,3,56.59,81.51,High Similarity,Very High Correlation,0.92,0.85,0.9,1.0,23.12,0.538,0.631,0.48,0.831,0.778,24.0,success,
RANDOM_MGC_9829,Random,5,10,46.01,59.58,Moderate Similarity,High Correlation,1.0,1.0,1.0,0.9,7.92,0.431,0.529,39.97,0.586,0.618,28.0,success,
RANDOM_MGC_9830,Random,6,15,56.68,65.17,High Similarity,High Correlation,0.967,1.0,1.0,0.9,8.36,0.576,0.546,26.01,0.584,0.811,26.0,success,
RANDOM_MGC_9835,Random,4,6,59.09,66.19,High Similarity,High Correlation,0.96,0.95,1.0,1.0,8.04,0.592,0.587,7.53,0.66,0.665,23.0,success,
RANDOM_MGC_9838,Random,3,3,66.24,82.18,High Similarity,Very High Correlation,0.92,0.85,1.0,1.0,7.95,0.671,0.642,3.63,0.844,0.77,23.0,success,
RANDOM_MGC_9836,Random,4,6,56.78,91.19,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,3.55,0.622,0.441,5.71,0.969,0.778,23.0,success,
RANDOM_MGC_9839,Random,3,3,43.34,68.46,Moderate Similarity,High Correlation,0.92,0.85,1.0,1.0,13.46,0.375,0.569,8.45,0.587,0.913,27.0,success,
RANDOM_MGC_9841,Random,2,1,49.96,61.0,Moderate Similarity,High Correlation,0.88,0.7,1.0,1.0,,0.562,0.353,,0.478,0.919,20.0,success,
RANDOM_MGC_9837,Random,6,15,38.78,62.89,Moderate Similarity,High Correlation,0.967,1.0,0.95,1.0,15.22,0.372,0.424,13.63,0.674,0.523,27.0,success,
RANDOM_MGC_9842,Random,3,3,58.17,52.29,High Similarity,High Correlation,0.92,0.85,1.0,0.9,3.75,0.585,0.575,29.33,0.397,0.816,21.0,success,
RANDOM_MGC_9840,Random,4,6,50.87,86.95,High Similarity,Very High Correlation,0.96,0.95,1.0,1.0,10.93,0.498,0.533,6.63,0.865,0.879,25.0,success,
RANDOM_MGC_9844,Random,3,3,41.71,52.37,Moderate Similarity,High Correlation,0.92,0.85,1.0,0.9,3.47,0.373,0.521,22.0,0.51,0.557,21.0,success,
RANDOM_MGC_9843,Random,4,6,38.38,87.03,Moderate Similarity,Very High Correlation,0.96,0.95,1.0,1.0,6.77,0.366,0.425,6.91,0.852,0.913,27.0,success,
